identifier,serviceDepartmentName,address,isPartOf,contact
94a7ef30-a032-4140-890d-a7ab58369021_var2,Public Health,9c6316b9-50f2-4455-af25-e2a25a921187,ac91c01e-734c-4192-a557-8e91bee5f64d,Contact: +1-239-906-8566x6718
d2d6840d-1871-4121-89e8-060c0a8f541d_var1,Peds,a53011a2-3d74-49ee-a514-1471ea951570,1beb3711-7d41-4602-aece-328bff7b118e,Contact: 001-441-596-2998x3442
7a1e3ce6-8410-41dc-8799-3aaf27ab3d22_var1,Dental,d974c146-e8ec-41b3-9145-91aef03d866a,7e3801af-d1a8-47b0-a2b3-ce34867a4ac9,Contact: 874-635-3277x2836
287a302d-6a2d-4ae7-a0fc-8e2974fb3857_var1,Psych,1fe253b0-7980-4aaa-a93b-4418b170b1ed,58ccf9b4-354a-41bd-ba56-12f7600aa45e,Contact: 405.677.1549
b4159391-bba9-448a-be7c-be1e8e4e7077_var1,Endo,1af55c26-8808-4ebc-b5d4-cd35a08c3a00,7aa56a18-1fd3-4017-97f9-8d1ecff4c56b,Contact: 492.990.9534x6131
216c9bc3-092a-4222-819e-5646f3620e69_var2,Primary Care,cd43cfeb-8938-4b90-9341-45328252f723,e45d8903-679b-4ce2-a81d-30de4c15514d,Contact: (737)310-1800
359efb02-8ecf-4f7a-8d3d-dc5d589e6978_var1,Comm Health,e10b4aad-a92d-4b05-a9bc-cee9a71b80ef,338589c7-04ad-47b7-919b-0fb4b0fde8c9,Contact: 001-638-662-6044x107
182f0297-b902-4590-bf14-d211ca1e5dac_var2,Toxicologic,6d80ab08-c963-4148-904d-ff6623f1b67e,ac6d5df8-14e5-464c-b799-ae8e9a1a7d6f,Contact: 001-822-993-5511
409c3af1-ef42-4576-bf7b-e2552061f228_var2,Renal,7795e986-80ee-426e-8fa0-7a3f2e295065,df39ccaa-580c-49fc-bb69-e69041300879,Contact: 001-844-620-4951
38d34dd6-c90f-4f1a-a147-3a02cad928d4_var2,Pharmacy Specialty,882ab925-80b2-4b0c-aa24-65cf16c2b4aa,4ec985ff-94b2-4b9d-8881-9f421a42b629,Contact: (962)587-9509x83386
a7713b3c-9f11-4a42-9cd3-a7955edd9aae_var1,Radiology,c2185e77-dc58-4a6a-a193-db51f6aca9b4,b490b608-1dfc-4352-8562-be7fbb42e0b2,Contact: 732-463-0742
33dd4a2b-40b7-47ba-bf73-a915a212045e_var2,Primary Care,ef8d9ff0-1583-4fee-ac41-e6f66c0be55c,f4105d94-c689-437b-b945-23fe03cb8f1e,Contact: (960)860-6173x5027
d5be1022-1ea7-4756-a1d5-77a426b4a0a7_var1,Derm,d1f0c570-bf55-45ce-98a1-a54654a6087c,b4a1ca79-5718-4da2-827c-013f38018399,Contact: (991)641-9913x4628
6028562f-f6e4-45cd-a753-625ca092979e_var2,Pharmacy Specialty,90a00ee1-70e2-4e61-a29b-24d72bdc9c10,d31224e0-bebb-460d-b085-ee6da31cc5d2,Contact: 256-256-5538x473
3ac2496e-6243-4476-b929-8df641a97327_var1,Speech Path,043d2c47-3b56-435e-85c5-96d442d01ba3,ac7c8803-e01b-4f50-b5d9-7ef760ef1471,Contact: 698.785.2609x693
0a73a9a9-df49-4c15-a38b-c512d13d78bc_var1,Neuro,b5c03f6f-94e4-4c44-a3fb-dbda86ae9d5c,b65d1226-7e96-4cf3-a7c5-cb879b8b71a1,Contact: (755)531-8724
dc21b3e8-502e-4f40-8a01-3a86fbfa7549_var1,Hema,11fba56e-300a-4187-9cb9-f9aabf4ddeaa,55a3a129-67ba-4b1a-9695-4911a4e0ee5b,Contact: 001-720-549-4938
34f94c9b-275a-460d-bb1e-aff70476d968_var1,ENT,7b2e1b82-e89d-4815-8f92-8dc519724ce3,3ddf55b2-0151-48db-af8c-96a918f7e499,Contact: 690-618-8424x56160
6ed2a4ac-0f21-4b05-a084-c9fcfcbd8ac8_var1,Dental,7680891b-6bb6-404e-a0db-22d329e316ad,5b3a4595-0458-42c1-8e0e-15d3298e9a79,Contact: 772.631.8818x386
a49778e2-194c-455f-942c-5cebdc3d7675_var1,Comm Health,e245a460-0004-484c-8167-733f9a9e4310,9090d244-c1d4-4db0-909b-f39cacb1691c,Contact: 418.360.6943
2e501b5a-739e-45b6-b48a-7aeb100de114_var2,Nursing,565af699-d3bb-43d7-9e12-425cb42fb357,0d5f024a-e963-444a-a3b7-4101cbf8e26a,Contact: 748.722.9138x2701
f37412b0-01c6-43da-b515-36847c74077e_var1,Psych,94291726-6557-438d-a175-f16a9a642c24,92b95731-13f2-4c86-ab83-f00fed2ee36f,Contact: 680.816.1627
a6107c63-5924-4ab7-b7c9-f06dfdc7cb19_var1,Psych,1af55c26-8808-4ebc-b5d4-cd35a08c3a00,7e3801af-d1a8-47b0-a2b3-ce34867a4ac9,Contact: 272-966-7639x0498
50b7865f-338a-44df-923a-c49a8a6a7ef2_var1,Derm,03743263-4a06-49aa-827a-cd0de15093b0,b6118bd6-553a-473a-afb9-f3a8e9e7e1ba,Contact: (405)571-8964
f89ea488-5801-410c-a7c7-b483ed069ebe_var2,Midwifery,b3191702-bb80-498d-970d-a545839137a6,e45d8903-679b-4ce2-a81d-30de4c15514d,Contact: +1-300-575-8600x8028
e6a4ea77-3ad9-4abe-9ac4-5edb9be6a1c7_var1,ER,9cdeb3e6-0870-415c-afcd-81b5d24bace4,852d2ee5-0061-4d30-9907-3286329cd43a,Contact: 972-242-4003x551
1d77c02e-d924-4e45-883a-7379a850d907_var1,Peds,66f1b0a0-7a1a-462b-ba13-834fde8e3228,2982100c-0372-4e33-8550-7d2b909e7f78,Contact: 001-597-273-7804
8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc_var1,Psych,12bdf75f-b3c1-41c3-93f2-a37c64d02759,e45d8903-679b-4ce2-a81d-30de4c15514d,Contact: +1-483-903-7020
910f0fed-a277-4fdf-b94c-d0da156d3de3_var1,GYN,ec3aa314-da9b-4017-b9c1-47c719a5711b,5ba830dc-245d-46ca-af6a-219672ef7dce,Contact: 285.593.8037x862
326e1c2f-2fcf-48b7-bcef-f66406a70ddf_var2,Toxicologic,39b66d71-951a-4518-87e7-7e2b6b291a13,40fe81ec-b259-46a0-9591-99005e7cfaad,Contact: +1-805-357-4595x514
4483cf58-312b-4cf8-855f-2b17a0c9293a_var1,GYN,ea455fc7-c80c-4483-b4dd-7624c3d9b3b0,9f982188-3744-4a64-8c24-9558f2ad985f,Contact: 427-955-4753
9c1607dd-6831-44bc-a669-93e9f141f337_var1,Psych,e10b4aad-a92d-4b05-a9bc-cee9a71b80ef,53fb2ed1-b953-4807-b009-61c3855a7d8d,Contact: 881.629.2592x96596
abbf9e6d-9e19-4188-9da1-1d7aa281becd_var1,Onc,b8f35c26-d13e-439c-9cb6-f1f0e4751694,b65d1226-7e96-4cf3-a7c5-cb879b8b71a1,Contact: 001-835-261-4685x053
b3e52b15-41c1-4dc0-95f9-d782bcb43dc9_var1,OB,bac114b5-ca19-45a8-8d5a-2ad386d77094,b7d6467b-2f5a-422a-b87f-43fdf6062541,Contact: +1-562-231-9827
2c7ff2ed-04ae-4e3e-b0c5-380244744ac6_var1,Pulm,565af699-d3bb-43d7-9e12-425cb42fb357,054b8816-0d18-433e-befa-2faf58ba0bf3,Contact: 290.210.4272x3338
ccfcd80e-dac7-4563-92dd-9cc48fe286b1_var1,Opt,66f1b0a0-7a1a-462b-ba13-834fde8e3228,6b496a3b-f26c-4972-a1da-fdd8ea097bb2,Contact: 323.377.0614x3963
900e7701-f888-432e-b45a-6a8736e11fc9_var2,Plastic Surgery,11fba56e-300a-4187-9cb9-f9aabf4ddeaa,bbf9bb01-27f9-4728-8618-fc1e6a480542,Contact: (442)824-3156x244
10fb5581-cccb-4dfb-b0a1-baa56921c1c0_var1,ENT,dd6af484-024d-45de-af44-eaeb6734162f,8ee4fd02-1cb6-4f67-86e7-85ad1bce35d8,Contact: 292.211.6341x694
6fb3dafa-6d9e-47ae-8acb-56bb00d2870b_var1,ENT,1af55c26-8808-4ebc-b5d4-cd35a08c3a00,2d20481a-d216-4d53-9408-8ff7d7133061,Contact: +1-702-415-6346
d91d15a8-df0b-4a70-b6ee-73db601a57ec_var1,Lab Science,a53011a2-3d74-49ee-a514-1471ea951570,a443a737-8072-4635-8c1f-59dff6b4160b,Contact: 3478546968
fddcfa71-d52a-45a0-ba77-1420ee95755b_var1,Resp Therapy,9c6316b9-50f2-4455-af25-e2a25a921187,2982100c-0372-4e33-8550-7d2b909e7f78,Contact: 001-258-340-6533x35091
88ae0b76-58e3-4282-ac96-8ec313626040_var1,Psych,e5039055-f90b-4724-b883-a8ea44e8a604,a8ab29f1-1033-4310-ab7b-de99878f40ed,Contact: +1-912-529-3814x86053
318f7ba9-9ec8-4478-a5a6-5b8f44f773bc_var2,Toxicologic,a032149d-06fa-4b60-a063-75b8bb937826,d9082a42-b448-4761-905e-9c9b8bc88bcf,Contact: 820.907.4480
1cad91e8-7c36-470b-a0b9-ad71e13f1200_var1,ID,e10b4aad-a92d-4b05-a9bc-cee9a71b80ef,28b4d5b9-693d-493c-b96f-9881572abb53,Contact: 001-816-532-3458x779
c0038e5a-4c83-49bc-89ce-f0ead6cadf41_var1,Endo,d2fb05ca-3a72-4b9f-96fb-5c72ed6a1bfc,b7d6467b-2f5a-422a-b87f-43fdf6062541,Contact: 991.651.1738x0091
cb574070-4e04-42b4-bb9f-636e5477afc1_var2,Primary Care,1d8cca3b-6261-4790-83a0-61c445a16970,4ec985ff-94b2-4b9d-8881-9f421a42b629,Contact: (929)464-0619
9def8df6-3ca3-48ca-b307-60dc224c85db_var2,Renal,69fcbef0-275f-475c-83f3-f74dd3861b58,75f2bc20-a7f5-495c-9e62-d43f261908b9,Contact: +1-257-459-7844
08415966-ad7b-487f-befd-e1439889cbe1_var1,Resp Therapy,28cdc38a-85b3-43d3-b56b-6c0dcff0c8ac,4ec985ff-94b2-4b9d-8881-9f421a42b629,Contact: (678)703-5729x33031
ceb885eb-6a02-4ac1-a7bc-b21ae8497caa_var1,GI,a1515607-964a-470c-bc87-9b741d878f9f,ef2d9a38-e6e4-48df-8b6d-9611f4dd05d5,Contact: 4428921687
464a9b5d-3eaa-4f0a-9912-19b5ddf65a9e_var1,Radiology,d1f0c570-bf55-45ce-98a1-a54654a6087c,d9082a42-b448-4761-905e-9c9b8bc88bcf,Contact: 856.819.7712x18440
7f5ba46e-2038-4885-b7b7-b3f1da91ef4c_var2,Plastic Surgery,663eab2b-c832-45cc-995d-767b0c1333ce,72e55360-e3ae-412e-bd4f-bfff88653e42,Contact: 972.532.1529x8298
bc881f9f-cb8e-4793-8600-9b526bb639cd_var2,Primary Care,b693f4ef-1ad5-46c3-acb0-3f486ed63ea4,21d32e24-bb89-4746-bc3d-a91136a52df9,Contact: 3502051908
582592e1-0d1f-40ad-830a-2393604c83ca_var1,Path,a867a0f0-a8e6-4772-b9cd-e60cab1e6794,ec62b2c8-2648-4e38-a074-05eb215663ab,Contact: (868)528-9204x9789
f7844118-6747-424e-92db-5c19c61a423b_var1,ID,7680891b-6bb6-404e-a0db-22d329e316ad,ccd9f2af-339c-4a75-83fd-46ffd03459a4,Contact: 001-845-977-6297x346
54700834-0af2-4ed3-9ee1-0379e9afa682_var1,Anesth Dept,a867a0f0-a8e6-4772-b9cd-e60cab1e6794,6c4c3935-379d-4da1-ade6-c5e9b6e355f6,Contact: 219-914-4952
5a55805d-d0cd-4cc6-be14-9e5fa35c56b3_var1,Endo,1ee1723b-4a96-46a4-a752-41027acf6bcc,fa92cd28-c4c5-46fb-9d4d-11804c6e6fbb,Contact: 001-355-763-0698x4690
a3563cf0-4320-44c3-a8e7-222e24c7fc02_var1,Neuro,9cdeb3e6-0870-415c-afcd-81b5d24bace4,72e55360-e3ae-412e-bd4f-bfff88653e42,Contact: 001-829-727-1959x938
b6e2d1e4-0a22-42ce-a34e-85fe3cee7eb0_var1,Radiology,a032149d-06fa-4b60-a063-75b8bb937826,6a27241f-bb9e-4a02-ac2d-f3c219518f87,Contact: 001-507-378-8363
251b95d4-0f63-4fda-b982-46e666f4ccdb_var2,Plastic Surgery,f325f875-e417-4ba3-a4ee-c62b51306e5c,94d7f681-d551-4e14-a18d-99ce20fa5cd3,Contact: +1-759-714-2667x75923
29af9e17-9a97-4f42-865a-13d432e9933d_var1,GI,94291726-6557-438d-a175-f16a9a642c24,d9082a42-b448-4761-905e-9c9b8bc88bcf,Contact: 2663566047
e4fce1fd-c600-49b6-bab8-ee7388fb786c_var1,Peds,d1f0c570-bf55-45ce-98a1-a54654a6087c,1519401c-8b1f-4137-8ea2-55e08e50c79a,Contact: (497)499-6854
75b10f2f-9509-4cd0-a85f-9f8a33213ea4_var1,Hema,7680891b-6bb6-404e-a0db-22d329e316ad,6e3c18c9-ef1f-40a3-bc02-ba67ee04bdde,Contact: +1-269-830-5207x691
8ff27c27-3458-4ce8-bf58-85309cb2915c_var2,Rheumatologic,7b2e1b82-e89d-4815-8f92-8dc519724ce3,0806989a-9abf-4e69-a5bc-d7ed6fa68010,Contact: +1-377-509-8700
b69da0da-c0f4-47a4-bdb4-aa2cf9a31bd2_var2,Podiatric,663eab2b-c832-45cc-995d-767b0c1333ce,a443a737-8072-4635-8c1f-59dff6b4160b,Contact: 001-873-412-2452x0998
dc0ea928-b7b6-4710-b93c-8d791d793750_var2,Podiatric,882ab925-80b2-4b0c-aa24-65cf16c2b4aa,b65d1226-7e96-4cf3-a7c5-cb879b8b71a1,Contact: 282.581.2568x218
2f79f52c-8b10-4b3c-9469-0522f0c8092f_var1,Psych,3b019fcb-f96d-4403-948c-93f3028d042b,852d2ee5-0061-4d30-9907-3286329cd43a,Contact: 412-964-1894
b6600ef9-1f4e-4e4c-b417-ccdfaa3e06f9_var1,ENT,ec3aa314-da9b-4017-b9c1-47c719a5711b,b38e5adb-a93f-4902-88de-c9ab27c3e784,Contact: 559-301-7893x0771
5850e5c2-20a2-4b16-8f1e-6ccf9ad098f6_var2,Plastic Surgery,7680891b-6bb6-404e-a0db-22d329e316ad,9090d244-c1d4-4db0-909b-f39cacb1691c,Contact: 797-928-3417x2412
61c02f4c-83ce-462b-856f-7d31e5c85b51_var2,Urologic,a032149d-06fa-4b60-a063-75b8bb937826,338589c7-04ad-47b7-919b-0fb4b0fde8c9,Contact: 419.306.1548x005
5cc93118-7fb5-4235-b541-adbd13169396_var1,Peds,9cdeb3e6-0870-415c-afcd-81b5d24bace4,2c94151d-52fa-4935-bf28-355076847398,Contact: 996.842.0740x1905
5db914eb-b6d8-43a5-828d-ba177f301ca3_var1,Derm,70df67b9-3a6f-46fa-a418-13ef799fde33,48df480e-a3b4-4529-82a0-07fce04ee43c,Contact: 370.349.4329x844
6f8b6cbe-b759-43ec-9384-3901b020b8d4_var1,ER,7680891b-6bb6-404e-a0db-22d329e316ad,c9c5fef1-e76f-4a76-874f-11cdbdce29ef,Contact: 301-259-1839x00047
5c9fb440-5ecc-4838-9e33-ae648b5ff9ef_var2,Primary Care,2258edf3-0ff0-452a-8b25-91c40021b632,a8ab29f1-1033-4310-ab7b-de99878f40ed,Contact: 550-516-4540x275
